Titulo;Precio;m2;Telefono;Descripcion;Link;Direccion;Observaciones;
Calle Sacramento;1.700;457;;  ;https://belbex.com/detalles/calle-sacramento/me4896/alquiler/;Calle SacramentoSan Sebastián de los Reyes, Madrid, 28700;Planta Baja;
Paseo General Martinez Campos, 1;4.000;90;;  ;https://belbex.com/detalles/paseo-general-martinez-campos-1/qx2185/alquiler/;Paseo General Martinez Campos, 1Chamberí, Madrid, 28010;Planta Baja;
Calle Carmen Portones;1.100;280;;  ;https://belbex.com/detalles/calle-carmen-portones/vd6318/alquiler/;Calle Carmen PortonesTetuán, Madrid, 28039;Planta Baja;
Zona Centro;500;90;;  ;https://belbex.com/detalles/zona-centro/ng2626/alquiler/;Zona CentroMoralzarzal, Madrid, 28411;Planta Baja;
Calle Luis de Salazar, 2;2.100;154;;  ;https://belbex.com/detalles/calle-luis-de-salazar-2/ix1607/alquiler/;Calle Luis de Salazar, 2Chamartín, Madrid, 28002;Planta Baja;
Zona Ciudad Lineal / Concepcion;2.000;358;;  ;https://belbex.com/detalles/zona-ciudad-lineal-concepcion/pr9446/alquiler/;Zona Ciudad Lineal / ConcepciónCiudad Lineal, Madrid, 28027;Planta Baja;
PAU Carabanchel;900;75;;  ;https://belbex.com/detalles/pau-carabanchel/lm9257/alquiler/;PAU CarabanchelCarabanchel, Madrid, 28054;Planta Baja;
Avenida Daroca, 319;600;54;;  ;https://belbex.com/detalles/avenida-daroca-319/dl6933/alquiler/;Avenida Daroca, 319Vicálvaro, Madrid, 28032;Planta Baja;
Calle Ceuta, 4;700;40;;  ;https://belbex.com/detalles/calle-ceuta-4/da3642/alquiler/;Calle Ceuta, 4Tetuán, Madrid, 28039;Planta Baja;
Calle Imagen, 31;Precioaconsultar;318;;  ;https://belbex.com/detalles/calle-imagen-31/jx2279/alquiler/;Calle Imagen, 31Puente de Vallecas, Madrid, 28018;Planta Baja;
Calle General Ricardos, 149;Precioaconsultar;130;;  ;https://belbex.com/detalles/calle-general-ricardos-149/la3221/alquiler/;Calle General Ricardos, 149Carabanchel, Madrid, 28019;Planta Baja;
Calle Toledo, 10;1.300;107;;  ;https://belbex.com/detalles/calle-toledo-10/oe2740/alquiler/;Calle Toledo, 10Alcalá de Henares, Madrid, 28804;Planta Baja;
Zona Avenida de Espana;1.100;220;;  ;https://belbex.com/detalles/zona-avenida-de-espana/dl5026/alquiler/;Zona Avenida de EspañaAlcobendas, Madrid, 28100;Planta Baja;
Centro Comercial Zoco, Calle Barlovento, 30;800;40;;  ;https://belbex.com/detalles/centro-comercial-zoco-calle-barlovento-30/dd2469/alquiler/;Centro Comercial Zoco, Calle Barlovento, 30Pozuelo de Alarcón, Madrid, 28223;Planta 1;
Centro Comercial Zoco, Calle Barlovento, 30;1.200;40;;  ;https://belbex.com/detalles/centro-comercial-zoco-calle-barlovento-30/il2720/alquiler/;Centro Comercial Zoco, Calle Barlovento, 30Pozuelo de Alarcón, Madrid, 28223;Planta Baja;
Calle Espinar, 43;600;40;;  ;https://belbex.com/detalles/calle-espinar-43/jr4764/alquiler/;Calle Espinar, 43Carabanchel, Madrid, 28025;Planta Baja;
Calle San Jose, 37;450;90;;  ;https://belbex.com/detalles/calle-san-jose-37/ys7258/alquiler/;Calle San José, 37Navalcarnero, Madrid, 28600;Planta Baja;
Calle Cava de San Miguel, 6;7.500;262;;  ;https://belbex.com/detalles/calle-cava-de-san-miguel-6/aj1876/alquiler/;Calle Cava de San Miguel, 6Centro, Madrid, 28005;Planta Baja;
Calle Duque de Rivas, 5;Desde2.500;231   926;;  ;https://belbex.com/detalles/calle-duque-de-rivas-5/fv1715/alquiler/;Calle Duque de Rivas, 5Centro, Madrid, 28012;Plantas Baja - Baja;
Calle Reina Mercedes, 12;16.000;989;;  ;https://belbex.com/detalles/calle-reina-mercedes-12/mv5034/alquiler/;Calle Reina Mercedes, 12Tetuán, Madrid, 28020;Planta Baja;
Calle Atocha, 8;80.000;3.093;;  ;https://belbex.com/detalles/calle-atocha-8/pl6563/alquiler/;Calle Atocha, 8Centro, Madrid, 28012;Planta Baja;
Calle Toledo, 80;2.700;73;;  ;https://belbex.com/detalles/calle-toledo-80/sb3030/alquiler/;Calle Toledo, 80Centro, Madrid, 28005;Planta Baja;
Calle Principe de Vergara, 273;4.000;74;;  ;https://belbex.com/detalles/calle-principe-de-vergara-273/tn4103/alquiler/;Calle Principe de Vergara, 273Chamartín, Madrid, 28016;Planta Baja;
Calle Ponzano, 64;3.500;102;;  ;https://belbex.com/detalles/calle-ponzano-64/zh5402/alquiler/;Calle Ponzano, 64Chamberí, Madrid, 28003;Planta Baja;
Plaza Uruguay, 9;450;23;;  ;https://belbex.com/detalles/plaza-uruguay-9/gc8480/alquiler/;Plaza Uruguay, 9Coslada, Madrid, 28820;Planta Baja;
Calle Peru, 2;500;75;;  ;https://belbex.com/detalles/calle-peru-2/va9777/alquiler/;Calle Perú, 2Coslada, Madrid, 28820;Planta Baja;
Calle Butarque, 5;1.000;64;;  ;https://belbex.com/detalles/calle-butarque-5/yj7682/alquiler/;Calle Butarque, 5Leganés, Madrid, 28911;Planta Baja;
Calle Fernando Barrachina, 38;900;240;;  ;https://belbex.com/detalles/calle-fernando-barrachina-38/mk5764/alquiler/;Calle Fernando Barrachina, 38Getafe, Madrid, 28904;Planta Baja;
Centro urbano;450;70;;  ;https://belbex.com/detalles/centro-urbano/rc2764/alquiler/;Centro urbanoCercedilla, Madrid, 28470;Planta Baja;
Juan de La Cierva;750;112;;  ;https://belbex.com/detalles/juan-de-la-cierva/qe4301/alquiler/;Juan de La CiervaGetafe, Madrid, 28903;Planta Baja;
Calle Santiago Apostol;750;35;;  ;https://belbex.com/detalles/calle-santiago-apostol/db1259/alquiler/;Calle Santiago ApóstolMajadahonda, Madrid, 28220;Planta Baja;
Calle San Isidro;2.150;270;;  ;https://belbex.com/detalles/calle-san-isidro/di1024/alquiler/;Calle San IsidroMajadahonda, Madrid, 28220;Planta Baja;
Calle Santiago Apostol;1.400;232;;  ;https://belbex.com/detalles/calle-santiago-apostol/ev2655/alquiler/;Calle Santiago ApóstolMajadahonda, Madrid, 28220;Planta Baja;
Calle Rafael de Riego;775;40;;  ;https://belbex.com/detalles/calle-rafael-de-riego/sa5276/alquiler/;Calle Rafael de RiegoArganzuela, Madrid, 28045;Planta Baja;
Calle Luis Mitjans;1.600;180;;  ;https://belbex.com/detalles/calle-luis-mitjans/zp2094/alquiler/;Calle Luis MitjansRetiro, Madrid, 28007;Planta Baja;
Calle Luis Mitjans, 54;Precioaconsultar;240;;  ;https://belbex.com/detalles/calle-luis-mitjans-54/ef9932/alquiler/;Calle Luis Mitjans, 54Retiro, Madrid, 28007;Planta Baja;
Calle Saturnino Tejera;800;170;;  ;https://belbex.com/detalles/calle-saturnino-tejera/mf4683/alquiler/;Calle Saturnino TejeraCarabanchel, Madrid, 28025;Planta Baja;
Calle Amos de Escalante;1.400;209;;  ;https://belbex.com/detalles/calle-amos-de-escalante/sg4724/alquiler/;Calle Amos de EscalanteCiudad Lineal, Madrid, 28017;Planta Baja;
Calle Valdeamor, 36 38;1.700;180;;  ;https://belbex.com/detalles/calle-valdeamor-36-38/em6757/alquiler/;Calle Valdeamor, 36-38Algete, Madrid, 28110;Planta Baja;
Zoco Rivas, Paseo Chopera, 9;Precioaconsultar;32;;  ;https://belbex.com/detalles/zoco-rivas-paseo-chopera-9/iz8647/alquiler/;Zoco Rivas, Paseo Chopera, 9Rivas-Vaciamadrid, Madrid, 28529;Planta 1;
Calle Francia, 7;800;90;;  ;https://belbex.com/detalles/calle-francia-7/uf1276/alquiler/;Calle Francia, 7Fuenlabrada, Madrid, 28943;Planta Baja;
Calle del Balandro, 39;Precioaconsultar;31;;  ;https://belbex.com/detalles/calle-del-balandro-39/et7095/alquiler/;Calle del Balandro, 39Barajas, Madrid, 28042;Planta Semisótano;
Calle Ferraz, 74;2.700;150;;  ;https://belbex.com/detalles/calle-ferraz-74/ua1081/alquiler/;Calle Ferraz, 74Moncloa - Aravaca, Madrid, 28008;Planta Baja;
Calle Vallehermoso, 8;2.000;150;;  ;https://belbex.com/detalles/calle-vallehermoso-8/ye7710/alquiler/;Calle Vallehermoso, 8Chamberí, Madrid, 28015;Planta Baja;
Calle Damaso Alonso, 28;750;95;;  ;https://belbex.com/detalles/calle-damaso-alonso-28/kl5406/alquiler/;Calle Dámaso Alonso, 28Alcalá de Henares, Madrid, 28806;Planta Baja;
Calle Cobos de Segovia, 21;2.799;200;;  ;https://belbex.com/detalles/calle-cobos-de-segovia-21/aq0210/alquiler/;Calle Cobos de Segovia, 21Arganzuela, Madrid, 28005;Planta Baja;
Calle Jose Cortina, 16 18;Precioaconsultar;160;;  ;https://belbex.com/detalles/calle-jose-cortina-16-18/hd8068/alquiler/;Calle José Cortina, 16-18Colmenar de Oreja, Madrid, 28380;Planta Baja;
Avenida de las Ciudades, 86;400;50;;  ;https://belbex.com/detalles/avenida-de-las-ciudades-86/uw9652/alquiler/;Avenida de las Ciudades, 86Getafe, Madrid, 28903;Planta Baja;
Calle Alava, 4;500;62;;  ;https://belbex.com/detalles/calle-lava-4/cy7531/alquiler/;Calle Álava, 4Fuenlabrada, Madrid, 28941;Planta Baja;
Paseo Melancolicos;6.000;400;;  ;https://belbex.com/detalles/paseo-melancolicos/rw7065/alquiler/;Paseo MelancólicosArganzuela, Madrid, 28005;Planta Baja;
Zona Plaza de Espana;1.200;110;;  ;https://belbex.com/detalles/zona-plaza-de-espana/se1414/alquiler/;Zona Plaza de EspañaRozas de Madrid (Las), Madrid, 28230;Planta Baja;
Calle Toledo, 117;1.400;129;;  ;https://belbex.com/detalles/calle-toledo-117/wk1480/alquiler/;Calle Toledo, 117Centro, Madrid, 28005;Planta Baja;
Calle Olivo;1.800;170;;  ;https://belbex.com/detalles/calle-olivo/dy9805/alquiler/;Calle OlivoMoncloa - Aravaca, Madrid, 28023;Planta Baja;
Avenida de la Osa Mayor;1.000;80;;  ;https://belbex.com/detalles/avenida-de-la-osa-mayor/go1563/alquiler/;Avenida de la Osa MayorMoncloa - Aravaca, Madrid, 28023;Planta Baja;
Calle Prudencio Alvaro;4.000;630;;  ;https://belbex.com/detalles/calle-prudencio-lvaro/hv4562/alquiler/;Calle Prudencio ÁlvaroCiudad Lineal, Madrid, 28027;Planta Baja;
Puente de Vallecas;550;98;;  ;https://belbex.com/detalles/puente-de-vallecas/va6650/alquiler/;Puente de VallecasPuente de Vallecas, Madrid, 28038;Planta Baja;
Calle Cascajal;1.700;274;;  ;https://belbex.com/detalles/calle-cascajal/wv3827/alquiler/;Calle CascajalCercedilla, Madrid, 28470;Planta Baja;
Calle del Comercio;380;35;;  ;https://belbex.com/detalles/calle-del-comercio/cc4474/alquiler/;Calle del ComercioSan Fernando de Henares, Madrid, 28830;Planta Baja;
Calle Salamanca, 7;900;75;;  ;https://belbex.com/detalles/calle-salamanca-7/gk2447/alquiler/;Calle Salamanca, 7San Fernando de Henares, Madrid, 28830;Planta Baja;
Plaza Fuente del Trebol;650;80;;  ;https://belbex.com/detalles/plaza-fuente-del-trebol/gz8572/alquiler/;Plaza Fuente del TrébolSan Fernando de Henares, Madrid, 28830;Planta Baja;
Calle Presa;825;160;;  ;https://belbex.com/detalles/calle-presa/zw8400/alquiler/;Calle PresaSan Fernando de Henares, Madrid, 28830;Planta Baja;
Calle Fuencarral, 154;4.500;105;;  ;https://belbex.com/detalles/calle-fuencarral-154/zs1243/alquiler/;Calle Fuencarral, 154Chamberí, Madrid, 28010;Planta Baja;
Calle Claudio Coello;35.000;350;;  ;https://belbex.com/detalles/calle-claudio-coello/ng1677/alquiler/;Calle Claudio CoelloSalamanca, Madrid, 28001;Planta Baja;
Calle Hermosilla, 29;10.500;155;;  ;https://belbex.com/detalles/calle-hermosilla-29/uh3097/alquiler/;Calle Hermosilla, 29Salamanca, Madrid, 28001;Planta Baja;
Calle Claudio Coello, 75;6.500;96;;  ;https://belbex.com/detalles/calle-claudio-coello-75/ci0699/alquiler/;Calle Claudio Coello, 75Salamanca, Madrid, 28001;Planta Baja;
Centro Comercial Canillejas, Carretera de Canillas;890;53;;  ;https://belbex.com/detalles/centro-comercial-canillejas-carretera-de-canillas/qq8423/alquiler/;Centro Comercial Canillejas, Carretera de CanillasHortaleza, Madrid, 28043;Planta Baja;
Centro Comercial Canillejas, Carretera de Canillas;290;20;;  ;https://belbex.com/detalles/centro-comercial-canillejas-carretera-de-canillas/uk4013/alquiler/;Centro Comercial Canillejas, Carretera de CanillasHortaleza, Madrid, 28043;Planta Baja;
Centro Comercial Canillejas, Carretera de Canillas;290;25;;  ;https://belbex.com/detalles/centro-comercial-canillejas-carretera-de-canillas/wm8251/alquiler/;Centro Comercial Canillejas, Carretera de CanillasHortaleza, Madrid, 28043;Planta Baja;
Calle Infanta Mercedes;2.400;190;;  ;https://belbex.com/detalles/calle-infanta-mercedes/rb3625/alquiler/;Calle Infanta MercedesTetuán, Madrid, 28020;Planta Baja;
Calle de la Independencia, 7;1.500;125;;  ;https://belbex.com/detalles/calle-de-la-independencia-7/ce8189/alquiler/;Calle de la Independencia, 7Móstoles, Madrid, 28931;Planta Baja;
Calle Postigo;725;55;;  ;https://belbex.com/detalles/calle-postigo/lu5014/alquiler/;Calle PostigoAlcalá de Henares, Madrid, 28802;Planta Baja;
Calle Teniente Ruiz;700;108;;  ;https://belbex.com/detalles/calle-teniente-ruiz/eb9612/alquiler/;Calle Teniente RuizAlcalá de Henares, Madrid, 28805;Planta Baja;
Calle Mayor;400;78;;  ;https://belbex.com/detalles/calle-mayor/pm5396/alquiler/;Calle MayorCorpa, Madrid, 28811;Planta Baja;
Calle Vaqueras;250;20;;  ;https://belbex.com/detalles/calle-vaqueras/tb0774/alquiler/;Calle VaquerasAlcalá de Henares, Madrid, 28801;Planta Baja;
Avenida Juan Carlos I;700;100;;  ;https://belbex.com/detalles/avenida-juan-carlos-i/uj7519/alquiler/;Avenida Juan Carlos ICollado Villalba, Madrid, 28400;Planta Baja;
Calle Jose Ortega y Gasset, 70;2.000;115;;  ;https://belbex.com/detalles/calle-jose-ortega-y-gasset-70/bu5912/alquiler/;Calle José Ortega y Gasset, 70Salamanca, Madrid, 28006;Planta Semisótano;
Paseo Tierra de Melide, 29;1.900;110;;  ;https://belbex.com/detalles/paseo-tierra-de-melide-29/qb1615/alquiler/;Paseo Tierra de Melide, 29Fuencarral - El Pardo, Madrid, 28050;Planta Baja;
Calle Talamanca, 14;Desde500;40   160;;  ;https://belbex.com/detalles/calle-talamanca-14/bq5443/alquiler/;Calle Talamanca, 14Alcalá de Henares, Madrid, 28807;Plantas Baja - Baja;
Calle Juan de Urbieta;3.500;280;;  ;https://belbex.com/detalles/calle-juan-de-urbieta/wc3512/alquiler/;Calle Juan de UrbietaRetiro, Madrid, 28007;Planta Baja;
Avenida Doctor Garcia Tapia, 171;Precioaconsultar;222;;  ;https://belbex.com/detalles/avenida-doctor-garcia-tapia-171/gp0165/alquiler/;Avenida Doctor García Tapia, 171Moratalaz, Madrid, 28030;Planta Baja;
Calle Doctor Morcillo, 1;300;14;;  ;https://belbex.com/detalles/calle-doctor-morcillo-1/hl6101/alquiler/;Calle Doctor Morcillo, 1Coslada, Madrid, 28820;Planta Baja;
Calle del Doctor Morcillo, 1;100;12;;  ;https://belbex.com/detalles/calle-del-doctor-morcillo-1/gp1543/alquiler/;Calle del Doctor Morcillo, 1Coslada, Madrid, 28820;Planta Baja;
Calle Doctor Morcillo, 1;Precioaconsultar;24;;  ;https://belbex.com/detalles/calle-doctor-morcillo-1/mr0699/alquiler/;Calle Doctor Morcillo, 1Coslada, Madrid, 28820;Planta Baja;
Calle del Doctor Morcillo, 1;250;12;;  ;https://belbex.com/detalles/calle-del-doctor-morcillo-1/qc0503/alquiler/;Calle del Doctor Morcillo, 1Coslada, Madrid, 28820;Planta Baja;
Calle Doctor Morcillo, 1;250;17;;  ;https://belbex.com/detalles/calle-doctor-morcillo-1/oj2239/alquiler/;Calle Doctor Morcillo, 1Coslada, Madrid, 28820;Planta Baja;
Calle Dr. Federico Rubio, 2;700;50;;  ;https://belbex.com/detalles/calle-dr-federico-rubio-2/nx0357/alquiler/;Calle Dr. Federico Rubio, 2Guadarrama, Madrid, 28440;Planta Baja;
Calle Jorge Juan, 34;2.000;90;;  ;https://belbex.com/detalles/calle-jorge-juan-34/np3226/alquiler/;Calle Jorge Juan, 34Salamanca, Madrid, 28001;Planta Baja;
Calle Velazquez;8.000;120;;  ;https://belbex.com/detalles/calle-velazquez/gf2399/alquiler/;Calle VelázquezSalamanca, Madrid, 28001;Planta Baja;
Zona Lista;3.100;100;;  ;https://belbex.com/detalles/zona-lista/gu7812/alquiler/;Zona ListaSalamanca, Madrid, 28006;Planta Baja;
Zona Ciudad Lineal;4.450;166;;  ;https://belbex.com/detalles/zona-ciudad-lineal/hg5713/alquiler/;Zona Ciudad LinealCiudad Lineal, Madrid, 28033;Planta Baja;
Zona Azca Tetuan;6.500;542;;  ;https://belbex.com/detalles/zona-azca-tetuan/kx9673/alquiler/;Zona Azca-TetuánTetuán, Madrid, 28020;Planta Baja;
Calle Santo Domingo de Silos;9.000;800;;  ;https://belbex.com/detalles/calle-santo-domingo-de-silos/rb3668/alquiler/;Calle Santo Domingo de SilosChamartín, Madrid, 28036;Planta Baja;
Calle Juan Bravo;9.000;160;;  ;https://belbex.com/detalles/calle-juan-bravo/rd2538/alquiler/;Calle Juan BravoSalamanca, Madrid, 28006;Planta Baja;
Calle Jose Ortega y Gasset;28.000;1.090;;  ;https://belbex.com/detalles/calle-jose-ortega-y-gasset/re4006/alquiler/;Calle José Ortega y GassetSalamanca, Madrid, 28006;Planta Baja;
Calle Profesor Waksman;2.300;135;;  ;https://belbex.com/detalles/calle-profesor-waksman/ta1857/alquiler/;Calle Profesor WaksmanChamartín, Madrid, 28036;Planta Baja;
Virgen de Iciar;Precioaconsultar;440;;  ;https://belbex.com/detalles/virgen-de-iciar/ui0605/alquiler/;Virgen de IcíarAlcorcón, Madrid, 28921;Planta Baja;
Zona Plaza de Cibeles;4.400;166;;  ;https://belbex.com/detalles/zona-plaza-de-cibeles/vr9745/alquiler/;Zona Plaza de CibelesSalamanca, Madrid, 28001;Planta Baja;
Calle Profesor Waksman;3.500;330;;  ;https://belbex.com/detalles/calle-profesor-waksman/vz6198/alquiler/;Calle Profesor WaksmanChamartín, Madrid, 28036;Planta Baja;
Avenida de Alberto de Alcocer;2.600;120;;  ;https://belbex.com/detalles/avenida-de-alberto-de-alcocer/zp2565/alquiler/;Avenida de Alberto de AlcocerChamartín, Madrid, 28016;Planta Baja;
Calle Doctor Fleming;1.500;100;;  ;https://belbex.com/detalles/calle-doctor-fleming/zr9762/alquiler/;Calle Doctor FlemingChamartín, Madrid, 28036;Planta Baja;
Paseo Castellana;5.500;190;;  ;https://belbex.com/detalles/paseo-castellana/zw5754/alquiler/;Paseo CastellanaChamartín, Madrid, 28046;Planta Baja;
Calle Gerona;Precioaconsultar;80   330;;  ;https://belbex.com/detalles/calle-gerona/wh0182/alquiler/;Calle GeronaFuenlabrada, Madrid, 28945;Planta 2;
Paseo John Lennon, 12;8.550;1.900;;  ;https://belbex.com/detalles/paseo-john-lennon-12/er4678/alquiler/;Paseo John Lennon, 12Getafe, Madrid, 28906;Planta 1;
Calle Rio Genil, 17;1.800;225;;  ;https://belbex.com/detalles/calle-rio-genil-17/if7869/alquiler/;Calle Río Genil, 17Móstoles, Madrid, 28934;Planta Baja;
Calle Polvoranca, 23;700;117;;  ;https://belbex.com/detalles/calle-polvoranca-23/ei5733/alquiler/;Calle Polvoranca, 23Alcorcón, Madrid, 28921;Planta Baja;
Calle Polvoranca, 23;1.000;162;;  ;https://belbex.com/detalles/calle-polvoranca-23/gv9327/alquiler/;Calle Polvoranca, 23Alcorcón, Madrid, 28921;Planta Baja;
Calle Jesus de San Antonio;3.500;435;;  ;https://belbex.com/detalles/calle-jesus-de-san-antonio/lg5051/alquiler/;Calle Jesús de San AntonioCoslada, Madrid, 28820;Planta Baja;
Zona Cortes;3.500;238;;  ;https://belbex.com/detalles/zona-cortes/gp8630/alquiler/;Zona CortesCentro, Madrid, 28012;Planta Baja;
Zona Cortes;1.500;65;;  ;https://belbex.com/detalles/zona-cortes/zd4973/alquiler/;Zona CortesCentro, Madrid, 28012;Planta Baja;
Calle Humilladero;700;90;;  ;https://belbex.com/detalles/calle-humilladero/wm5824/alquiler/;Calle HumilladeroFuenlabrada, Madrid, 28944;Planta Baja;
Zona Malasana;1.650;195;;  ;https://belbex.com/detalles/zona-malasana/pf5664/alquiler/;Zona MalasañaCentro, Madrid, 28004;Planta Baja;
Calle Rodriguez San Pedro, 7;1.000;50;;  ;https://belbex.com/detalles/calle-rodriguez-san-pedro-7/ej2016/alquiler/;Calle Rodríguez San Pedro, 7Chamberí, Madrid, 28015;Planta Baja;
Calle Marcenado, 15;800;120;;  ;https://belbex.com/detalles/calle-marcenado-15/ga9745/alquiler/;Calle Marcenado, 15Chamartín, Madrid, 28002;Planta Baja;
Zona Centro;1.350;149;;  ;https://belbex.com/detalles/zona-centro/kq8910/alquiler/;Zona CentroRozas de Madrid (Las), Madrid, 28230;Planta Baja;
Avenida Reina Victoria;Precioaconsultar;132;;  ;https://belbex.com/detalles/avenida-reina-victoria/cu0989/alquiler/;Avenida Reina VictoriaMoncloa - Aravaca, Madrid, 28003;Planta Baja;
Calle Berrocal, 9;700;38;;  ;https://belbex.com/detalles/calle-berrocal-9/oe8006/alquiler/;Calle Berrocal, 9Villaverde, Madrid, 28021;Planta Baja;
Calle Manuel Badia, 7;800;90;;  ;https://belbex.com/detalles/calle-manuel-badia-7/yx5491/alquiler/;Calle Manuel Badía, 7Puente de Vallecas, Madrid, 28038;Planta Baja;
Avenida Palomeras, 134;900;150;;  ;https://belbex.com/detalles/avenida-palomeras-134/cb9705/alquiler/;Avenida Palomeras, 134Puente de Vallecas, Madrid, 28038;Planta Baja;
Calle Rio San Pedro, 14;800;150;;  ;https://belbex.com/detalles/calle-rio-san-pedro-14/nk8380/alquiler/;Calle Río San Pedro, 14Puente de Vallecas, Madrid, 28038;Planta Baja;
Calle San Amado, 19;Precioaconsultar;105;;  ;https://belbex.com/detalles/calle-san-amado-19/ng5497/alquiler/;Calle San Amado, 19Leganés, Madrid, 28917;Planta Baja;
Calle Hilados, 26;400;55;;  ;https://belbex.com/detalles/calle-hilados-26/gk0691/alquiler/;Calle Hilados, 26Torrejón de Ardoz, Madrid, 28850;Planta Baja;
Calle Velazquez, 15;4.000;150;;  ;https://belbex.com/detalles/calle-velazquez-15/hp5142/alquiler/;Calle Velázquez, 15Salamanca, Madrid, 28001;Planta Baja;
Calle Palmas, 59;900;60;;  ;https://belbex.com/detalles/calle-palmas-59/hk2020/alquiler/;Calle Palmas, 59Móstoles, Madrid, 28938;Planta Baja;
Calle Resurreccion;800;70;;  ;https://belbex.com/detalles/calle-resurreccion/vt8346/alquiler/;Calle ResurrecciónGetafe, Madrid, 28901;Planta Baja;
Calle Camino de Humanes, 9;850;79;;  ;https://belbex.com/detalles/calle-camino-de-humanes-9/dx1887/alquiler/;Calle Camino de Humanes, 9Móstoles, Madrid, 28938;Planta Semisótano;
